Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00    2500/45007       std::_Vector_base<Individual*, std::allocator<Individual*> >::get_allocator() const [336]
                0.00    0.00   17501/45007       std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [255]
                0.00    0.00   25006/45007       std::vector<Individual*, std::allocator<Individual*> >::max_size() const [213]
[179]    0.0    0.00    0.00   45007         std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_get_Tp_allocator() const [179]
-----------------------------------------------
                0.00    0.00   45000/45000       std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Individual**> >, std::is_move_constructible<Individual**>, std::is_move_assignable<Individual**> >::value, void>::type std::swap<Individual**>(Individual**&, Individual**&) [271]
[180]    0.0    0.00    0.00   45000         std::remove_reference<Individual**&>::type&& std::move<Individual**&>(Individual**&) [180]
-----------------------------------------------
                0.00    0.00   42996/42996       Polygon** std::__copy_move_a2<true, Polygon**, Polygon**>(Polygon**, Polygon**, Polygon**) [278]
[181]    0.0    0.00    0.00   42996         Polygon** std::__niter_base<Polygon**>(Polygon**) [181]
-----------------------------------------------
                0.00    0.00   42502/42502       std::allocator<Individual*>::~allocator() [183]
[182]    0.0    0.00    0.00   42502         __gnu_cxx::new_allocator<Individual*>::~new_allocator() [182]
-----------------------------------------------
                0.00    0.00    2500/42502       std::vector<Individual*, std::allocator<Individual*> >::_M_move_assign(std::vector<Individual*, std::allocator<Individual*> >&&, std::integral_constant<bool, true>) [338]
                0.00    0.00   17501/42502       std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [255]
                0.00    0.00   22501/42502       std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_impl::~_Vector_impl() [236]
[183]    0.0    0.00    0.00   42502         std::allocator<Individual*>::~allocator() [183]
                0.00    0.00   42502/42502       __gnu_cxx::new_allocator<Individual*>::~new_allocator() [182]
-----------------------------------------------
                0.00    0.00   40002/40002       std::allocator<Individual*>::allocator(std::allocator<Individual*> const&) [185]
[184]    0.0    0.00    0.00   40002         __gnu_cxx::new_allocator<Individual*>::new_allocator(__gnu_cxx::new_allocator<Individual*> const&) [184]
-----------------------------------------------
                0.00    0.00    2500/40002       std::_Vector_base<Individual*, std::allocator<Individual*> >::get_allocator() const [336]
                0.00    0.00   17501/40002       std::allocator_traits<std::allocator<Individual*> >::select_on_container_copy_construction(std::allocator<Individual*> const&) [253]
                0.00    0.00   20001/40002       std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_impl::_Vector_impl(std::allocator<Individual*> const&) [241]
[185]    0.0    0.00    0.00   40002         std::allocator<Individual*>::allocator(std::allocator<Individual*> const&) [185]
                0.00    0.00   40002/40002       __gnu_cxx::new_allocator<Individual*>::new_allocator(__gnu_cxx::new_allocator<Individual*> const&) [184]
-----------------------------------------------
                0.00    0.00       6/37520       __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >) [403]
                0.00    0.00    2506/37520       __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >::operator+(long) const [333]
                0.00    0.00   17504/37520       std::vector<Individual*, std::allocator<Individual*> >::begin() [246]
                0.00    0.00   17504/37520       std::vector<Individual*, std::allocator<Individual*> >::end() [245]
[186]    0.0    0.00    0.00   37520         __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >::__normal_iterator(Individual** const&) [186]
-----------------------------------------------
                0.00    0.00   12503/37509       void std::allocator_traits<std::allocator<Individual*> >::construct<Individual*, Individual* const&>(std::allocator<Individual*>&, Individual**, Individual* const&) [285]
                0.00    0.00   12503/37509       void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [286]
                0.00    0.00   12503/37509       void __gnu_cxx::new_allocator<Individual*>::construct<Individual*, Individual* const&>(Individual**, Individual* const&) [283]
[187]    0.0    0.00    0.00   37509         Individual* const& std::forward<Individual* const&>(std::remove_reference<Individual* const&>::type&) [187]
-----------------------------------------------
                0.00    0.00   35004/35004       void std::_Destroy<Individual**>(Individual**, Individual**) [190]
[188]    0.0    0.00    0.00   35004         void std::_Destroy_aux<true>::__destroy<Individual**>(Individual**, Individual**) [188]
-----------------------------------------------
                0.00    0.00   12503/35004       void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [286]
                0.00    0.00   22501/35004       std::_Vector_base<Individual*, std::allocator<Individual*> >::~_Vector_base() [237]
[189]    0.0    0.00    0.00   35004         std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_deallocate(Individual**, unsigned long) [189]
                0.00    0.00   27503/27503       std::allocator_traits<std::allocator<Individual*> >::deallocate(std::allocator<Individual*>&, Individual**, unsigned long) [212]
-----------------------------------------------
                0.00    0.00   35004/35004       void std::_Destroy<Individual**, Individual*>(Individual**, Individual**, std::allocator<Individual*>&) [191]
[190]    0.0    0.00    0.00   35004         void std::_Destroy<Individual**>(Individual**, Individual**) [190]
                0.00    0.00   35004/35004       void std::_Destroy_aux<true>::__destroy<Individual**>(Individual**, Individual**) [188]
-----------------------------------------------
                0.00    0.00   12503/35004       void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [286]
                0.00    0.00   22501/35004       std::vector<Individual*, std::allocator<Individual*> >::~vector() [238]
[191]    0.0    0.00    0.00   35004         void std::_Destroy<Individual**, Individual*>(Individual**, Individual**, std::allocator<Individual*>&) [191]
                0.00    0.00   35004/35004       void std::_Destroy<Individual**>(Individual**, Individual**) [190]
-----------------------------------------------
                0.00    0.00   17501/35002       std::vector<Individual*, std::allocator<Individual*> >::begin() const [249]
                0.00    0.00   17501/35002       std::vector<Individual*, std::allocator<Individual*> >::end() const [248]
[192]    0.0    0.00    0.00   35002         __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >::__normal_iterator(Individual* const* const&) [192]
-----------------------------------------------
                0.00    0.00   35002/35002       Individual* const* std::__niter_base<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >) [195]
[193]    0.0    0.00    0.00   35002         __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >::base() const [193]
-----------------------------------------------
                0.00    0.00   35002/35002       Individual** std::copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [260]
[194]    0.0    0.00    0.00   35002         __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > > std::__miter_base<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >) [194]
-----------------------------------------------
                0.00    0.00   35002/35002       Individual** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [257]
[195]    0.0    0.00    0.00   35002         Individual* const* std::__niter_base<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >) [195]
                0.00    0.00   35002/35002       __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >::base() const [193]
-----------------------------------------------
                0.00    0.00   33198/33198       double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [17]
[196]    0.0    0.00    0.00   33198         std::uniform_real_distribution<double>::param_type::a() const [196]
-----------------------------------------------
                0.00    0.00   33198/33198       double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [19]
[197]    0.0    0.00    0.00   33198         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [197]
-----------------------------------------------
                0.00    0.00       3/31815       GeneticAlgorithm::clean_population() [99]
                0.00    0.00      12/31815       void std::__insertion_sort<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter) [342]
                0.00    0.00    5000/31815       void std::iter_swap<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >) [49]
                0.00    0.00    5600/31815       bool __gnu_cxx::__ops::_Val_less_iter::operator()<Individual*, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > >(Individual*&, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >) const [311]
                0.00    0.00   10000/31815       bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >) const [325]
                0.00    0.00   11200/31815       void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Val_less_iter) [329]
[198]    0.0    0.00    0.00   31815         __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >::operator*() const [198]
-----------------------------------------------
                0.00    0.00   30004/30004       std::allocator_traits<std::allocator<Individual*> >::allocate(std::allocator<Individual*>&, unsigned long) [201]
[199]    0.0    0.00    0.00   30004         __gnu_cxx::new_allocator<Individual*>::allocate(unsigned long, void const*) [199]
                0.00    0.00   30004/55010       __gnu_cxx::new_allocator<Individual*>::max_size() const [173]
-----------------------------------------------
                0.00    0.00   12503/30004       void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [286]
                0.00    0.00   17501/30004       std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_create_storage(unsigned long) [251]
[200]    0.0    0.00    0.00   30004         std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_allocate(unsigned long) [200]
                0.00    0.00   30004/30004       std::allocator_traits<std::allocator<Individual*> >::allocate(std::allocator<Individual*>&, unsigned long) [201]
-----------------------------------------------
                0.00    0.00   30004/30004       std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_allocate(unsigned long) [200]
[201]    0.0    0.00    0.00   30004         std::allocator_traits<std::allocator<Individual*> >::allocate(std::allocator<Individual*>&, unsigned long) [201]
                0.00    0.00   30004/30004       __gnu_cxx::new_allocator<Individual*>::allocate(unsigned long, void const*) [199]
-----------------------------------------------
                0.00    0.00     725/29389       GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
                0.00    0.00   28664/29389       std::vector<Polygon*, std::allocator<Polygon*> >::_M_check_len(unsigned long, char const*) const [306]
[202]    0.0    0.00    0.00   29389         std::vector<Polygon*, std::allocator<Polygon*> >::size() const [202]
-----------------------------------------------
                0.00    0.00   28664/28664       decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Polygon**>(std::move_iterator<Polygon**>) [205]
[203]    0.0    0.00    0.00   28664         std::move_iterator<Polygon**>::base() const [203]
-----------------------------------------------
                0.00    0.00   28664/28664       std::move_iterator<Polygon**> std::__make_move_if_noexcept_iterator<Polygon*, std::move_iterator<Polygon**> >(Polygon**) [207]
[204]    0.0    0.00    0.00   28664         std::move_iterator<Polygon**>::move_iterator(Polygon**) [204]
-----------------------------------------------
                0.00    0.00   28664/28664       Polygon** std::copy<std::move_iterator<Polygon**>, Polygon**>(std::move_iterator<Polygon**>, std::move_iterator<Polygon**>, Polygon**) [282]
[205]    0.0    0.00    0.00   28664         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Polygon**>(std::move_iterator<Polygon**>) [205]
                0.00    0.00   28664/28664       Polygon** std::__miter_base<Polygon**>(Polygon**) [206]
                0.00    0.00   28664/28664       std::move_iterator<Polygon**>::base() const [203]
-----------------------------------------------
                0.00    0.00   28664/28664       decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Polygon**>(std::move_iterator<Polygon**>) [205]
[206]    0.0    0.00    0.00   28664         Polygon** std::__miter_base<Polygon**>(Polygon**) [206]
-----------------------------------------------
                0.00    0.00   28664/28664       Polygon** std::__uninitialized_move_if_noexcept_a<Polygon**, Polygon**, std::allocator<Polygon*> >(Polygon**, Polygon**, Polygon**, std::allocator<Polygon*>&) [281]
[207]    0.0    0.00    0.00   28664         std::move_iterator<Polygon**> std::__make_move_if_noexcept_iterator<Polygon*, std::move_iterator<Polygon**> >(Polygon**) [207]
                0.00    0.00   28664/28664       std::move_iterator<Polygon**>::move_iterator(Polygon**) [204]
-----------------------------------------------
                0.00    0.00     219/28639       Colour::random_alpha() [86]
                0.00    0.00    1873/28639       Colour::random_colour() [38]
                0.00    0.00   10167/28639       utils::next_int(int) [11]
                0.00    0.00   16380/28639       utils::random() [9]
[208]    0.0    0.00    0.00   28639         std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [208]
-----------------------------------------------
                0.00    0.00     219/28639       Colour::random_alpha() [86]
                0.00    0.00    1873/28639       Colour::random_colour() [38]
                0.00    0.00   10167/28639       utils::next_int(int) [11]
                0.00    0.00   16380/28639       utils::random() [9]
[209]    0.0    0.00    0.00   28639         std::random_device::~random_device() [209]
-----------------------------------------------
                0.00    0.00     219/28639       Colour::random_alpha() [86]
                0.00    0.00    1873/28639       Colour::random_colour() [38]
                0.00    0.00   10167/28639       utils::next_int(int) [11]
                0.00    0.00   16380/28639       utils::random() [9]
[210]    0.0    0.00    0.00   28639         std::random_device::operator()() [210]
-----------------------------------------------
                0.00    0.00   27503/27503       std::allocator_traits<std::allocator<Individual*> >::deallocate(std::allocator<Individual*>&, Individual**, unsigned long) [212]
[211]    0.0    0.00    0.00   27503         __gnu_cxx::new_allocator<Individual*>::deallocate(Individual**, unsigned long) [211]
-----------------------------------------------
                0.00    0.00   27503/27503       std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_deallocate(Individual**, unsigned long) [189]
[212]    0.0    0.00    0.00   27503         std::allocator_traits<std::allocator<Individual*> >::deallocate(std::allocator<Individual*>&, Individual**, unsigned long) [212]
                0.00    0.00   27503/27503       __gnu_cxx::new_allocator<Individual*>::deallocate(Individual**, unsigned long) [211]
-----------------------------------------------
                0.00    0.00   25006/25006       std::vector<Individual*, std::allocator<Individual*> >::_M_check_len(unsigned long, char const*) const [284]
[213]    0.0    0.00    0.00   25006         std::vector<Individual*, std::allocator<Individual*> >::max_size() const [213]
                0.00    0.00   25006/45007       std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_get_Tp_allocator() const [179]
                0.00    0.00   25006/25006       std::allocator_traits<std::allocator<Individual*> >::max_size(std::allocator<Individual*> const&) [215]
-----------------------------------------------
                0.00    0.00   25006/25006       Individual** std::__copy_move_a<true, Individual**, Individual**>(Individual**, Individual**, Individual**) [217]
[214]    0.0    0.00    0.00   25006         Individual** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Individual*>(Individual* const*, Individual* const*, Individual**) [214]
-----------------------------------------------
                0.00    0.00   25006/25006       std::vector<Individual*, std::allocator<Individual*> >::max_size() const [213]
[215]    0.0    0.00    0.00   25006         std::allocator_traits<std::allocator<Individual*> >::max_size(std::allocator<Individual*> const&) [215]
                0.00    0.00   25006/55010       __gnu_cxx::new_allocator<Individual*>::max_size() const [173]
-----------------------------------------------
                0.00    0.00   25006/25006       Individual** std::uninitialized_copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [219]
[216]    0.0    0.00    0.00   25006         Individual** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [216]
                0.00    0.00   25006/25006       Individual** std::copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [222]
-----------------------------------------------
                0.00    0.00   25006/25006       Individual** std::__copy_move_a2<true, Individual**, Individual**>(Individual**, Individual**, Individual**) [218]
[217]    0.0    0.00    0.00   25006         Individual** std::__copy_move_a<true, Individual**, Individual**>(Individual**, Individual**, Individual**) [217]
                0.00    0.00   25006/25006       Individual** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Individual*>(Individual* const*, Individual* const*, Individual**) [214]
-----------------------------------------------
                0.00    0.00   25006/25006       Individual** std::copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [222]
[218]    0.0    0.00    0.00   25006         Individual** std::__copy_move_a2<true, Individual**, Individual**>(Individual**, Individual**, Individual**) [218]
                0.00    0.00   75018/92519       Individual** std::__niter_base<Individual**>(Individual**) [169]
                0.00    0.00   25006/25006       Individual** std::__copy_move_a<true, Individual**, Individual**>(Individual**, Individual**, Individual**) [217]
-----------------------------------------------
                0.00    0.00   25006/25006       Individual** std::__uninitialized_copy_a<std::move_iterator<Individual**>, Individual**, Individual*>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**, std::allocator<Individual*>&) [220]
[219]    0.0    0.00    0.00   25006         Individual** std::uninitialized_copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [219]
                0.00    0.00   25006/25006       Individual** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [216]
-----------------------------------------------
                0.00    0.00   25006/25006       Individual** std::__uninitialized_move_if_noexcept_a<Individual**, Individual**, std::allocator<Individual*> >(Individual**, Individual**, Individual**, std::allocator<Individual*>&) [221]
[220]    0.0    0.00    0.00   25006         Individual** std::__uninitialized_copy_a<std::move_iterator<Individual**>, Individual**, Individual*>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**, std::allocator<Individual*>&) [220]
                0.00    0.00   25006/25006       Individual** std::uninitialized_copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [219]
-----------------------------------------------
                0.00    0.00   25006/25006       void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [286]
[221]    0.0    0.00    0.00   25006         Individual** std::__uninitialized_move_if_noexcept_a<Individual**, Individual**, std::allocator<Individual*> >(Individual**, Individual**, Individual**, std::allocator<Individual*>&) [221]
                0.00    0.00   50012/50012       std::move_iterator<Individual**> std::__make_move_if_noexcept_iterator<Individual*, std::move_iterator<Individual**> >(Individual**) [178]
                0.00    0.00   25006/25006       Individual** std::__uninitialized_copy_a<std::move_iterator<Individual**>, Individual**, Individual*>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**, std::allocator<Individual*>&) [220]
-----------------------------------------------
                0.00    0.00   25006/25006       Individual** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [216]
[222]    0.0    0.00    0.00   25006         Individual** std::copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [222]
                0.00    0.00   50012/50012       decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Individual**>(std::move_iterator<Individual**>) [176]
                0.00    0.00   25006/25006       Individual** std::__copy_move_a2<true, Individual**, Individual**>(Individual**, Individual**, Individual**) [218]
-----------------------------------------------
                0.00    0.00   24734/24734       GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
[223]    0.0    0.00    0.00   24734         bool __gnu_cxx::operator!=<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >(__gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > > const&, __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > > const&) [223]
                0.00    0.00   49468/78132       __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >::base() const [172]
-----------------------------------------------
                0.00    0.00   24080/24080       int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [35]
[224]    0.0    0.00    0.00   24080         std::uniform_int_distribution<int>::param_type::a() const [224]
-----------------------------------------------
                0.00    0.00   23284/23284       void std::allocator_traits<std::allocator<Polygon*> >::construct<Polygon*, Polygon*>(std::allocator<Polygon*>&, Polygon**, Polygon*&&) [228]
[225]    0.0    0.00    0.00   23284         void __gnu_cxx::new_allocator<Polygon*>::construct<Polygon*, Polygon*>(Polygon**, Polygon*&&) [225]
                0.00    0.00   23284/1002886     Polygon*&& std::forward<Polygon*>(std::remove_reference<Polygon*>::type&) [124]
                0.00    0.00   23284/1107856     operator new(unsigned long, void*) [120]
-----------------------------------------------
                0.00    0.00   23284/23284       GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
[226]    0.0    0.00    0.00   23284         __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >::operator++() [226]
-----------------------------------------------
                0.00    0.00   23284/23284       GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
[227]    0.0    0.00    0.00   23284         __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >::operator*() const [227]
-----------------------------------------------
                0.00    0.00    7166/23284       void std::vector<Polygon*, std::allocator<Polygon*> >::_M_realloc_insert<Polygon*>(__gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >, Polygon*&&) [310]
                0.00    0.00   16118/23284       void std::vector<Polygon*, std::allocator<Polygon*> >::emplace_back<Polygon*>(Polygon*&&) [229]
[228]    0.0    0.00    0.00   23284         void std::allocator_traits<std::allocator<Polygon*> >::construct<Polygon*, Polygon*>(std::allocator<Polygon*>&, Polygon**, Polygon*&&) [228]
                0.00    0.00   23284/1002886     Polygon*&& std::forward<Polygon*>(std::remove_reference<Polygon*>::type&) [124]
                0.00    0.00   23284/23284       void __gnu_cxx::new_allocator<Polygon*>::construct<Polygon*, Polygon*>(Polygon**, Polygon*&&) [225]
-----------------------------------------------
                0.00    0.00   23284/23284       std::vector<Polygon*, std::allocator<Polygon*> >::push_back(Polygon*&&) [230]
[229]    0.0    0.00    0.00   23284         void std::vector<Polygon*, std::allocator<Polygon*> >::emplace_back<Polygon*>(Polygon*&&) [229]
                0.00    0.00   23284/1002886     Polygon*&& std::forward<Polygon*>(std::remove_reference<Polygon*>::type&) [124]
                0.00    0.00   16118/23284       void std::allocator_traits<std::allocator<Polygon*> >::construct<Polygon*, Polygon*>(std::allocator<Polygon*>&, Polygon**, Polygon*&&) [228]
                0.00    0.00    7166/8616        std::vector<Polygon*, std::allocator<Polygon*> >::end() [295]
                0.00    0.00    7166/7166        void std::vector<Polygon*, std::allocator<Polygon*> >::_M_realloc_insert<Polygon*>(__gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >, Polygon*&&) [310]
-----------------------------------------------
                0.00    0.00   23284/23284       GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
[230]    0.0    0.00    0.00   23284         std::vector<Polygon*, std::allocator<Polygon*> >::push_back(Polygon*&&) [230]
                0.00    0.00   23284/254751      std::remove_reference<Polygon*&>::type&& std::move<Polygon*&>(Polygon*&) [153]
