Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00    2506/2506        void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [278]
[222]    0.0    0.00    0.00    2506         Individual** std::__uninitialized_move_if_noexcept_a<Individual**, Individual**, std::allocator<Individual*> >(Individual**, Individual**, Individual**, std::allocator<Individual*>&) [222]
                0.00    0.00    5012/5012        std::move_iterator<Individual**> std::__make_move_if_noexcept_iterator<Individual*, std::move_iterator<Individual**> >(Individual**) [167]
                0.00    0.00    2506/2506        Individual** std::__uninitialized_copy_a<std::move_iterator<Individual**>, Individual**, Individual*>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**, std::allocator<Individual*>&) [221]
-----------------------------------------------
                0.00    0.00    2506/2506        Individual** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [217]
[223]    0.0    0.00    0.00    2506         Individual** std::copy<std::move_iterator<Individual**>, Individual**>(std::move_iterator<Individual**>, std::move_iterator<Individual**>, Individual**) [223]
                0.00    0.00    5012/5012        decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Individual**>(std::move_iterator<Individual**>) [165]
                0.00    0.00    2506/2506        Individual** std::__copy_move_a2<true, Individual**, Individual**>(Individual**, Individual**, Individual**) [219]
-----------------------------------------------
                0.00    0.00    2451/2451        int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [43]
[224]    0.0    0.00    0.00    2451         std::uniform_int_distribution<int>::param_type::b() const [224]
-----------------------------------------------
                0.00    0.00    2451/2451        std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [226]
[225]    0.0    0.00    0.00    2451         std::uniform_int_distribution<int>::param_type::param_type(int, int) [225]
-----------------------------------------------
                0.00    0.00     599/2451        Colour::random_colour() [19]
                0.00    0.00    1852/2451        utils::next_int(int) [14]
[226]    0.0    0.00    0.00    2451         std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [226]
                0.00    0.00    2451/2451        std::uniform_int_distribution<int>::param_type::param_type(int, int) [225]
-----------------------------------------------
                0.00    0.00      50/2411        Individual::Individual(Individual*) [402]
                0.00    0.00     250/2411        GeneticAlgorithm::evolve(int) [3]
                0.00    0.00     350/2411        GeneticAlgorithm::cloneParents(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [343]
                0.00    0.00    1761/2411        GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [45]
[227]    0.0    0.00    0.00    2411         Individual::get_len_dna() [227]
                0.00    0.00    2411/2754        std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::size() const [203]
-----------------------------------------------
                0.00    0.00     150/2364        std::vector<Polygon*, std::allocator<Polygon*> >::~vector() [355]
                0.00    0.00    2214/2364        void std::vector<Polygon*, std::allocator<Polygon*> >::_M_realloc_insert<Polygon*>(__gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >, Polygon*&&) [299]
[228]    0.0    0.00    0.00    2364         std::_Vector_base<Polygon*, std::allocator<Polygon*> >::_M_get_Tp_allocator() [228]
-----------------------------------------------
                0.00    0.00    2251/2251        std::_Vector_base<Individual*, std::allocator<Individual*> >::~_Vector_base() [230]
[229]    0.0    0.00    0.00    2251         std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_impl::~_Vector_impl() [229]
                0.00    0.00    2251/4252        std::allocator<Individual*>::~allocator() [173]
-----------------------------------------------
                0.00    0.00    2251/2251        std::vector<Individual*, std::allocator<Individual*> >::~vector() [231]
[230]    0.0    0.00    0.00    2251         std::_Vector_base<Individual*, std::allocator<Individual*> >::~_Vector_base() [230]
                0.00    0.00    2251/3504        std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_deallocate(Individual**, unsigned long) [184]
                0.00    0.00    2251/2251        std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_impl::~_Vector_impl() [229]
-----------------------------------------------
                0.00    0.00       1/2251        GeneticAlgorithm::clean_population() [403]
                0.00    0.00     250/2251        std::vector<Individual*, std::allocator<Individual*> >::_M_move_assign(std::vector<Individual*, std::allocator<Individual*> >&&, std::integral_constant<bool, true>) [33]
                0.00    0.00    2000/2251        GeneticAlgorithm::evolve(int) [3]
[231]    0.0    0.00    0.00    2251         std::vector<Individual*, std::allocator<Individual*> >::~vector() [231]
                0.00    0.00    2251/8261        std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_get_Tp_allocator() [161]
                0.00    0.00    2251/2251        std::_Vector_base<Individual*, std::allocator<Individual*> >::~_Vector_base() [230]
                0.00    0.00    2251/3504        void std::_Destroy<Individual**, Individual*>(Individual**, Individual**, std::allocator<Individual*>&) [186]
-----------------------------------------------
                0.00    0.00     738/2214        __gnu_cxx::new_allocator<Polygon*>::allocate(unsigned long, void const*) [293]
                0.00    0.00    1476/2214        std::allocator_traits<std::allocator<Polygon*> >::max_size(std::allocator<Polygon*> const&) [267]
[232]    0.0    0.00    0.00    2214         __gnu_cxx::new_allocator<Polygon*>::max_size() const [232]
-----------------------------------------------
                0.00    0.00     510/2061        void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point* const&>(std::_List_iterator<Point*>, Point* const&) [37]
                0.00    0.00     517/2061        std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point* const&>(Point* const&) [30]
                0.00    0.00     517/2061        void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point* const&>(std::allocator<std::_List_node<Point*> >&, Point**, Point* const&) [303]
                0.00    0.00     517/2061        void __gnu_cxx::new_allocator<std::_List_node<Point*> >::construct<Point*, Point* const&>(Point**, Point* const&) [302]
[233]    0.0    0.00    0.00    2061         Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [233]
-----------------------------------------------
                0.00    0.00     250/2003        void std::__sort<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter) [339]
                0.00    0.00     250/2003        void std::__introsort_loop<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [331]
                0.00    0.00     250/2003        void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter) [334]
                0.00    0.00    1253/2003        void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [278]
[234]    0.0    0.00    0.00    2003         __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >::difference_type __gnu_cxx::operator-<Individual**, std::vector<Individual*, std::allocator<Individual*> > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > const&, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > const&) [234]
                0.00    0.00    4006/10553       __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >::base() const [157]
-----------------------------------------------
                0.00    0.00     250/2001        std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_base(std::allocator<Individual*> const&) [327]
                0.00    0.00    1751/2001        std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_base(unsigned long, std::allocator<Individual*> const&) [250]
[235]    0.0    0.00    0.00    2001         std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_impl::_Vector_impl(std::allocator<Individual*> const&) [235]
                0.00    0.00    2001/4002        std::allocator<Individual*>::allocator(std::allocator<Individual*> const&) [178]
-----------------------------------------------
                0.00    0.00     738/1991        std::vector<Polygon*, std::allocator<Polygon*> >::_M_check_len(unsigned long, char const*) const [295]
                0.00    0.00    1253/1991        std::vector<Individual*, std::allocator<Individual*> >::_M_check_len(unsigned long, char const*) const [276]
[236]    0.0    0.00    0.00    1991         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [236]
-----------------------------------------------
                0.00    0.00      22/1812        void std::__insertion_sort<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Iter_less_iter) [330]
                0.00    0.00     750/1812        std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Individual*> >, std::is_move_constructible<Individual*>, std::is_move_assignable<Individual*> >::value, void>::type std::swap<Individual*>(Individual*&, Individual*&) [338]
                0.00    0.00    1040/1812        void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__ops::_Val_less_iter) [320]
[237]    0.0    0.00    0.00    1812         std::remove_reference<Individual*&>::type&& std::move<Individual*&>(Individual*&) [237]
-----------------------------------------------
                0.00    0.00    1784/1784        double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [17]
[238]    0.0    0.00    0.00    1784         std::uniform_real_distribution<double>::param_type::b() const [238]
-----------------------------------------------
                0.00    0.00    1784/1784        std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [240]
[239]    0.0    0.00    0.00    1784         std::uniform_real_distribution<double>::param_type::param_type(double, double) [239]
-----------------------------------------------
                0.00    0.00     160/1784        Colour::random_alpha() [41]
                0.00    0.00    1624/1784        utils::random() [9]
[240]    0.0    0.00    0.00    1784         std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [240]
                0.00    0.00    1784/1784        std::uniform_real_distribution<double>::param_type::param_type(double, double) [239]
-----------------------------------------------
                0.00    0.00    1784/1784        double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [17]
[241]    0.0    0.00    0.00    1784         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [241]
-----------------------------------------------
                0.00    0.00     888/1776        std::vector<Polygon*, std::allocator<Polygon*> >::begin() [285]
                0.00    0.00     888/1776        std::vector<Polygon*, std::allocator<Polygon*> >::end() [284]
[242]    0.0    0.00    0.00    1776         __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >::__normal_iterator(Polygon** const&) [242]
-----------------------------------------------
                0.00    0.00       1/1754        GeneticAlgorithm::clean_population() [403]
                0.00    0.00     500/1754        sortByFitness(std::vector<Individual*, std::allocator<Individual*> >) [324]
                0.00    0.00    1253/1754        std::vector<Individual*, std::allocator<Individual*> >::push_back(Individual* const&) [279]
[243]    0.0    0.00    0.00    1754         std::vector<Individual*, std::allocator<Individual*> >::end() [243]
                0.00    0.00    1754/3780        __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >::__normal_iterator(Individual** const&) [179]
-----------------------------------------------
                0.00    0.00       1/1754        GeneticAlgorithm::clean_population() [403]
                0.00    0.00     500/1754        sortByFitness(std::vector<Individual*, std::allocator<Individual*> >) [324]
                0.00    0.00    1253/1754        void std::vector<Individual*, std::allocator<Individual*> >::_M_realloc_insert<Individual* const&>(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, Individual* const&) [278]
[244]    0.0    0.00    0.00    1754         std::vector<Individual*, std::allocator<Individual*> >::begin() [244]
                0.00    0.00    1754/3780        __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >::__normal_iterator(Individual** const&) [179]
-----------------------------------------------
                0.00    0.00    1751/1751        std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
[245]    0.0    0.00    0.00    1751         __gnu_cxx::__alloc_traits<std::allocator<Individual*>, Individual*>::_S_select_on_copy(std::allocator<Individual*> const&) [245]
                0.00    0.00    1751/1751        std::allocator_traits<std::allocator<Individual*> >::select_on_container_copy_construction(std::allocator<Individual*> const&) [251]
-----------------------------------------------
                0.00    0.00    1751/1751        std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
[246]    0.0    0.00    0.00    1751         std::vector<Individual*, std::allocator<Individual*> >::end() const [246]
                0.00    0.00    1751/3502        __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >::__normal_iterator(Individual* const* const&) [187]
-----------------------------------------------
                0.00    0.00    1751/1751        std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
[247]    0.0    0.00    0.00    1751         std::vector<Individual*, std::allocator<Individual*> >::begin() const [247]
                0.00    0.00    1751/3502        __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >::__normal_iterator(Individual* const* const&) [187]
-----------------------------------------------
                0.00    0.00    1751/1751        Individual** std::__copy_move_a<false, Individual* const*, Individual**>(Individual* const*, Individual* const*, Individual**) [254]
[248]    0.0    0.00    0.00    1751         Individual** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Individual*>(Individual* const*, Individual* const*, Individual**) [248]
-----------------------------------------------
                0.00    0.00    1751/1751        std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_base(unsigned long, std::allocator<Individual*> const&) [250]
[249]    0.0    0.00    0.00    1751         std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_create_storage(unsigned long) [249]
                0.00    0.00    1751/3004        std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_allocate(unsigned long) [194]
-----------------------------------------------
                0.00    0.00    1751/1751        std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
[250]    0.0    0.00    0.00    1751         std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_base(unsigned long, std::allocator<Individual*> const&) [250]
                0.00    0.00    1751/2001        std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_impl::_Vector_impl(std::allocator<Individual*> const&) [235]
                0.00    0.00    1751/1751        std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_create_storage(unsigned long) [249]
-----------------------------------------------
                0.00    0.00    1751/1751        __gnu_cxx::__alloc_traits<std::allocator<Individual*>, Individual*>::_S_select_on_copy(std::allocator<Individual*> const&) [245]
[251]    0.0    0.00    0.00    1751         std::allocator_traits<std::allocator<Individual*> >::select_on_container_copy_construction(std::allocator<Individual*> const&) [251]
                0.00    0.00    1751/4002        std::allocator<Individual*>::allocator(std::allocator<Individual*> const&) [178]
-----------------------------------------------
                0.00    0.00    1751/1751        Individual** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [256]
[252]    0.0    0.00    0.00    1751         Individual** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [252]
                0.00    0.00    1751/1751        Individual** std::copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [258]
-----------------------------------------------
                0.00    0.00     250/1751        GeneticAlgorithm::evolve(int) [3]
                0.00    0.00    1501/1751        Population::get_individuals() [263]
[253]    0.0    0.00    0.00    1751         std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
                0.00    0.00    1751/4507        std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_get_Tp_allocator() const [169]
                0.00    0.00    1751/1751        __gnu_cxx::__alloc_traits<std::allocator<Individual*>, Individual*>::_S_select_on_copy(std::allocator<Individual*> const&) [245]
                0.00    0.00    1751/9013        std::vector<Individual*, std::allocator<Individual*> >::size() const [159]
                0.00    0.00    1751/1751        std::_Vector_base<Individual*, std::allocator<Individual*> >::_Vector_base(unsigned long, std::allocator<Individual*> const&) [250]
                0.00    0.00    1751/4252        std::allocator<Individual*>::~allocator() [173]
                0.00    0.00    1751/8261        std::_Vector_base<Individual*, std::allocator<Individual*> >::_M_get_Tp_allocator() [161]
                0.00    0.00    1751/1751        std::vector<Individual*, std::allocator<Individual*> >::end() const [246]
                0.00    0.00    1751/1751        std::vector<Individual*, std::allocator<Individual*> >::begin() const [247]
                0.00    0.00    1751/1751        Individual** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**, Individual*>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**, std::allocator<Individual*>&) [257]
-----------------------------------------------
                0.00    0.00    1751/1751        Individual** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [255]
[254]    0.0    0.00    0.00    1751         Individual** std::__copy_move_a<false, Individual* const*, Individual**>(Individual* const*, Individual* const*, Individual**) [254]
                0.00    0.00    1751/1751        Individual** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Individual*>(Individual* const*, Individual* const*, Individual**) [248]
-----------------------------------------------
                0.00    0.00    1751/1751        Individual** std::copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [258]
[255]    0.0    0.00    0.00    1751         Individual** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [255]
                0.00    0.00    3502/3502        Individual* const* std::__niter_base<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >) [190]
                0.00    0.00    1751/9269        Individual** std::__niter_base<Individual**>(Individual**) [158]
                0.00    0.00    1751/1751        Individual** std::__copy_move_a<false, Individual* const*, Individual**>(Individual* const*, Individual* const*, Individual**) [254]
-----------------------------------------------
                0.00    0.00    1751/1751        Individual** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**, Individual*>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**, std::allocator<Individual*>&) [257]
[256]    0.0    0.00    0.00    1751         Individual** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [256]
                0.00    0.00    1751/1751        Individual** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [252]
-----------------------------------------------
                0.00    0.00    1751/1751        std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
[257]    0.0    0.00    0.00    1751         Individual** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**, Individual*>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**, std::allocator<Individual*>&) [257]
                0.00    0.00    1751/1751        Individual** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [256]
-----------------------------------------------
                0.00    0.00    1751/1751        Individual** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [252]
[258]    0.0    0.00    0.00    1751         Individual** std::copy<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [258]
                0.00    0.00    3502/3502        __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > > std::__miter_base<__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >) [189]
                0.00    0.00    1751/1751        Individual** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**>(__gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual* const*, std::vector<Individual*, std::allocator<Individual*> > >, Individual**) [255]
-----------------------------------------------
                0.00    0.00    1750/1750        std::vector<Individual*, std::allocator<Individual*> >::at(unsigned long) [260]
[259]    0.0    0.00    0.00    1750         std::vector<Individual*, std::allocator<Individual*> >::_M_range_check(unsigned long) const [259]
                0.00    0.00    1750/9013        std::vector<Individual*, std::allocator<Individual*> >::size() const [159]
-----------------------------------------------
                0.00    0.00     500/1750        GeneticAlgorithm::fps(std::vector<Individual*, std::allocator<Individual*> >, double) [18]
                0.00    0.00    1250/1750        GeneticAlgorithm::evolve(int) [3]
[260]    0.0    0.00    0.00    1750         std::vector<Individual*, std::allocator<Individual*> >::at(unsigned long) [260]
                0.00    0.00    1750/1750        std::vector<Individual*, std::allocator<Individual*> >::_M_range_check(unsigned long) const [259]
                0.00    0.00    1750/1750        std::vector<Individual*, std::allocator<Individual*> >::operator[](unsigned long) [261]
-----------------------------------------------
                0.00    0.00    1750/1750        std::vector<Individual*, std::allocator<Individual*> >::at(unsigned long) [260]
[261]    0.0    0.00    0.00    1750         std::vector<Individual*, std::allocator<Individual*> >::operator[](unsigned long) [261]
-----------------------------------------------
                0.00    0.00    1544/1544        cv::Mat::Mat(int, int, int, void*, unsigned long) [291]
[262]    0.0    0.00    0.00    1544         cv::MatStep::operator[](int) [262]
-----------------------------------------------
                0.00    0.00       1/1501        GeneticAlgorithm::clean_population() [403]
                0.00    0.00    1500/1501        GeneticAlgorithm::evolve(int) [3]
[263]    0.0    0.00    0.00    1501         Population::get_individuals() [263]
                0.00    0.00    1501/1751        std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
-----------------------------------------------
                0.00    0.00    1476/1476        std::vector<Polygon*, std::allocator<Polygon*> >::max_size() const [265]
